0.0003  0.178073  12.2036
0.00033419  0.202646  11.3374
0.000372277  0.23118  10.6686
0.000414704  0.264385  10.1455
0.000461967  0.303086  9.72934
0.000514616  0.348237  9.39809
0.000573266  0.400916  9.12967
0.000638599  0.462306  8.91449
0.000711379  0.533658  8.73648
0.000792453  0.616204  8.59262
0.000882766  0.711035  8.47116
0.000983373  0.818898  8.36675
0.00109545  0.939936  8.27128
0.00122029  1.07335  8.17678
0.00135936  1.21708  8.07912
0.00151429  1.36747  7.97026
0.00168687  1.51923  7.84479
0.00187911  1.66563  7.69732
0.00209327  1.79915  7.52645
0.00233183  1.91248  7.33148
0.00259759  1.99964  7.11394
0.00289363  2.05703  6.87792
0.00322341  2.08393  6.62979
0.00359077  2.08237  6.37823
0.004  2.05662  6.13042
