# PlotEOS table
# SpectralFit(CoefficientsFile=input/LS_Gamma2_appended_ColdTable-coeff30.input)
#[1] rho
#[2] eps
#[3] P
#[4] dP/drho
#[5] h
#[6] cs
3.96042e-12  0.00145382  -1.62036e-16  -4.13231e-05  1.00141  -nan  
4.19475e-12  0.00145147  -1.71722e-16  -4.13468e-05  1.00141  -nan  
4.44294e-12  0.00144911  -1.81987e-16  -4.13706e-05  1.00141  -nan  
4.70582e-12  0.00144676  -1.92866e-16  -4.13944e-05  1.00141  -nan  
4.98425e-12  0.0014444  -2.04395e-16  -4.14182e-05  1.0014  -nan  
5.27916e-12  0.00144204  -2.16613e-16  -4.1442e-05  1.0014  -nan  
5.59151e-12  0.00143968  -2.29561e-16  -4.14658e-05  1.0014  -nan  
5.92235e-12  0.00143732  -2.43284e-16  -4.14897e-05  1.0014  -nan  
6.27276e-12  0.00143496  -2.57826e-16  -4.15135e-05  1.00139  -nan  
6.64391e-12  0.0014326  -2.73238e-16  -4.15374e-05  1.00139  -nan  
7.03701e-12  0.00143023  -2.89571e-16  -4.15613e-05  1.00139  -nan  
7.45337e-12  0.00142787  -3.06881e-16  -4.15852e-05  1.00139  -nan  
7.89437e-12  0.0014255  -3.25225e-16  -4.16091e-05  1.00138  -nan  
8.36146e-12  0.00142313  -3.44666e-16  -4.1633e-05  1.00138  -nan  
8.85619e-12  0.00142076  -3.65269e-16  -4.1657e-05  1.00138  -nan  
9.38019e-12  0.00141839  -3.87104e-16  -4.16809e-05  1.00138  -nan  
9.9352e-12  0.00141601  -4.10244e-16  -4.17049e-05  1.00137  -nan  
1.0523e-11  0.00141364  -4.34767e-16  -4.17289e-05  1.00137  -nan  
1.11457e-11  0.00141126  -4.60756e-16  -4.17529e-05  1.00137  -nan  
1.18051e-11  0.00140889  -4.88298e-16  -4.17769e-05  1.00137  -nan  
1.25036e-11  0.00140651  -5.17487e-16  -4.18009e-05  1.00137  -nan  
1.32434e-11  0.00140413  -5.48421e-16  -4.18249e-05  1.00136  -nan  
1.4027e-11  0.00140175  -5.81203e-16  -4.1849e-05  1.00136  -nan  
1.48569e-11  0.00139937  -6.15946e-16  -4.1873e-05  1.00136  -nan  
1.5736e-11  0.00139698  -6.52765e-16  -4.18971e-05  1.00136  -nan  
1.66671e-11  0.0013946  -6.91785e-16  -4.19212e-05  1.00135  -nan  
1.76532e-11  0.00139221  -7.33138e-16  -4.19453e-05  1.00135  -nan  
1.86977e-11  0.00138982  -7.76962e-16  -4.19694e-05  1.00135  -nan  
1.9804e-11  0.00138743  -8.23406e-16  -4.19936e-05  1.00135  -nan  
2.09758e-11  0.00138504  -8.72627e-16  -4.20177e-05  1.00134  -nan  
2.22168e-11  0.00138265  -9.24789e-16  -4.20419e-05  1.00134  -nan  
2.35314e-11  0.00138026  -9.8007e-16  -4.2066e-05  1.00134  -nan  
2.49237e-11  0.00137786  -1.03866e-15  -4.20902e-05  1.00134  -nan  
2.63983e-11  0.00137547  -1.10074e-15  -4.21144e-05  1.00133  -nan  
