0.0003  0.0846546  5.72088
0.00033419  0.102419  5.79089
0.000372277  0.125382  5.88356
0.000414704  0.155066  5.9997
0.000461967  0.193335  6.13882
0.000514616  0.242387  6.29907
0.000573266  0.304678  6.47703
0.000638599  0.382742  6.66766
0.000711379  0.478857  6.86434
0.000792453  0.59456  7.05897
0.000882766  0.730053  7.24243
0.000983373  0.883634  7.40518
0.00109545  1.05135  7.5382
0.00122029  1.22711  7.63391
0.00135936  1.40327  7.68699
0.00151429  1.57168  7.69488
0.00168687  1.72487  7.65777
0.00187911  1.85691  7.57818
0.00209327  1.96393  7.46028
0.00233183  2.04405  7.30927
0.00259759  2.09714  7.13095
0.00289363  2.12438  6.93155
0.00322341  2.12803  6.71785
0.00359077  2.11121  6.49721
0.004  2.07778  6.27752
