#EoSType = ColdTable
#Nrho = 2000
#rhomin = 1.61865e-15	rhomax = 0.000998053
#HeatCapacity = 0.0016
#GammaTh = 1.66667
#kappa = 100
#RhoSpacing = Log
#[1] rho
#[2] eps
#[3] Gamma
#[4] Cs
#[5] h
1.61865e-15   0.00913453934717921   2.03861741564835   2.92124546723063e-07   1.00913453934722
1.64078206756431e-15   0.0091345393471798   2.03863282074431   2.94114899693325e-07   1.00913453934722
1.66321675052706e-15   0.0091345393471804   2.03864823813585   2.96118813677172e-07   1.00913453934723
1.68595818659834e-15   0.00913453934718101   2.03866366783769   2.98136381070822e-07   1.00913453934723
1.70901057006382e-15   0.00913453934718163   2.03867910986458   3.00167694900023e-07   1.00913453934723
1.73237815255836e-15   0.00913453934718226   2.0386945642313   3.02212848824344e-07   1.00913453934723
1.75606524385009e-15   0.0091345393471829   2.03871003095264   3.04271937141491e-07   1.00913453934723
1.78007621263533e-15   0.00913453934718354   2.03872551004342   3.06345054791653e-07   1.00913453934723
1.80441548734431e-15   0.00913453934718419   2.0387410015185   3.08432297361885e-07   1.00913453934723
1.82908755695788e-15   0.00913453934718486   2.03875650539273   3.10533761090509e-07   1.00913453934723
1.85409697183548e-15   0.00913453934718553   2.03877202168101   3.12649542871556e-07   1.00913453934724
1.87944834455439e-15   0.00913453934718621   2.03878755039825   3.14779740259233e-07   1.00913453934724
1.90514635076037e-15   0.0091345393471869   2.0388030915594   3.16924451472418e-07   1.00913453934724
1.9311957300301e-15   0.0091345393471876   2.03881864517942   3.19083775399192e-07   1.00913453934724
1.95760128674523e-15   0.00913453934718831   2.0388342112733   3.21257811601396e-07   1.00913453934724
1.98436789097853e-15   0.00913453934718902   2.03884978985604   3.23446660319225e-07   1.00913453934724
2.01150047939209e-15   0.00913453934718975   2.03886538094269   3.25650422475844e-07   1.00913453934724
2.03900405614775e-15   0.00913453934719049   2.0388809845483   3.27869199682049e-07   1.00913453934725
2.06688369383013e-15   0.00913453934719124   2.03889660068797   3.30103094240947e-07   1.00913453934725
2.09514453438209e-15   0.009134539347192   2.03891222937679   3.32352209152671e-07   1.00913453934725
2.12379179005314e-15   0.00913453934719277   2.0389278706299   3.34616648119135e-07   1.00913453934725
2.15283074436074e-15   0.00913453934719355   2.03894352446246   3.36896515548813e-07   1.00913453934725
2.18226675306474e-15   0.00913453934719434   2.03895919088965   3.39191916561551e-07   1.00913453934725
2.21210524515519e-15   0.00913453934719514   2.03897486992667   3.41502956993417e-07   1.00913453934725
2.24235172385358e-15   0.00913453934719595   2.03899056158876   3.43829743401578e-07   1.00913453934726
2.27301176762788e-15   0.00913453934719677   2.03900626589117   3.46172383069215e-07   1.00913453934726
2.30409103122139e-15   0.00913453934719761   2.03902198284918   3.4853098401047e-07   1.00913453934726
2.33559524669559e-15   0.00913453934719845   2.0390377124781   3.50905654975425e-07   1.00913453934726
2.36753022448744e-15   0.00913453934719931   2.03905345479325   3.53296505455117e-07   1.00913453934726
2.3999018544809e-15   0.00913453934720018   2.03906920980999   3.55703645686583e-07   1.00913453934726
2.43271610709332e-15   0.00913453934720106   2.03908497754369   3.58127186657951e-07   1.00913453934727
2.46597903437654e-15   0.00913453934720195   2.03910075800976   3.60567240113549e-07   1.00913453934727
2.4996967711331e-15   0.00913453934720286   2.03911655122363   3.63023918559061e-07   1.00913453934727
2.53387553604771e-15   0.00913453934720377   2.03913235720075   3.65497335266715e-07   1.00913453934727
2.56852163283415e-15   0.0091345393472047   2.0391481759566   3.67987604280502e-07   1.00913453934727
2.60364145139795e-15   0.00913453934720565   2.03916400750669   3.70494840421442e-07   1.00913453934728
2.63924146901485e-15   0.0091345393472066   2.03917985186653   3.73019159292868e-07   1.00913453934728
2.67532825152544e-15   0.00913453934720757   2.03919570905169   3.75560677285764e-07   1.00913453934728
2.71190845454617e-15   0.00913453934720855   2.03921157907774   3.78119511584131e-07   1.00913453934728
2.74898882469676e-15   0.00913453934720955   2.03922746196028   3.80695780170383e-07   1.00913453934728
2.78657620084462e-15   0.00913453934721056   2.03924335771495   3.83289601830796e-07   1.00913453934729
2.82467751536611e-15   0.00913453934721158   2.0392592663574   3.8590109616098e-07   1.00913453934729
2.8632997954251e-15   0.00913453934721262   2.03927518790331   3.88530383571393e-07   1.00913453934729
2.90245016426903e-15   0.00913453934721367   2.03929112236839   3.91177585292896e-07   1.00913453934729
2.9421358425427e-15   0.00913453934721473   2.03930706976836   3.93842823382341e-07   1.00913453934729
2.98236414961993e-15   0.00913453934721581   2.03932303011899   3.96526220728196e-07   1.0091345393473
3.02314250495356e-15   0.00913453934721691   2.03933900343604   3.99227901056216e-07   1.0091345393473
3.06447842944383e-15   0.00913453934721802   2.03935498973534   4.01947988935145e-07   1.0091345393473
3.1063795468255e-15   0.00913453934721914   2.03937098903272   4.0468660978246e-07   1.0091345393473
3.1488535850739e-15   0.00913453934722028   2.03938700134403   4.07443889870154e-07   1.0091345393473
3.1919083778302e-15   0.00913453934722144   2.03940302668515   4.10219956330557e-07   1.00913453934731
3.23555186584629e-15   0.00913453934722261   2.03941906507201   4.13014937162201e-07   1.00913453934731
3.27979209844923e-15   0.0091345393472238   2.03943511652054   4.15828961235717e-07   1.00913453934731
3.32463723502587e-15   0.009134539347225   2.03945118104669   4.18662158299781e-07   1.00913453934731
3.37009554652771e-15   0.00913453934722622   2.03946725866646   4.21514658987095e-07   1.00913453934732
3.41617541699628e-15   0.00913453934722746   2.03948334939587   4.24386594820408e-07   1.00913453934732
